105.742 0.556228 13.9638 0.547974
115.097 0.145654 10.918 0.135853
118.64 0.109047 10.9316 0.107309
119.804 0.0998981 10.7156 0.101274
120.492 0.10236 10.4549 0.0960061
121.342 0.0994785 10.4571 0.0989118
122.241 0.109067 10.4751 0.116086
121.38 0.0962035 10.7093 0.0946842
121.377 0.0978331 10.1229 0.0959695
118.262 0.117831 11.4131 0.122736
119.633 0.107692 11.0241 0.109718
120.395 0.103057 10.691 0.103795
120.837 0.103773 10.5378 0.0991242
120.788 0.102919 10.9786 0.10762
121.133 0.102552 10.5538 0.0985422
120.707 0.0992363 10.6438 0.101238
120.877 0.107262 10.0874 0.0937714
