105.874 0.343686 18.8661 0.584183
112.285 0.163248 14.6618 0.214044
112.239 0.145405 13.3841 0.166094
112.107 0.136237 12.5662 0.146071
112.343 0.134876 11.259 0.122438
112.963 0.129633 10.915 0.127359
113.043 0.193089 10.7156 0.162123
110.878 0.120782 11.5126 0.122187
114.114 0.131313 10.001 0.12761
113.982 0.200782 15.3452 0.286937
114.448 0.1591 12.0952 0.150278
113.184 0.144735 12.0208 0.141383
112.136 0.142563 12.4615 0.152981
111.519 0.129172 12.3672 0.146613
111.33 0.134167 11.6746 0.127459
110.466 0.130363 11.9851 0.133243
109.824 0.128002 12.915 0.158247
