run lumi event CSV_j0_sj0 CSV_j0_sj1 CSV_j1_sj0 CSV_j1_sj1
1 58910 174970377 -128.813 -125.144 82.1834 133.79
1 58883 174890007 -42.8105 -19.5893 74.393 42.2167
1 62232 184838417 278.046 191.891 -403.975 -61.5404
1 60464 179587161 268.713 155.469 -222.19 -183.861
1 57514 170826141 -348.512 -79.0399 304.599 100.957
1 72381 214983716 -369.709 -74.4372 269.252 149.346
1 67280 199830876 -184.847 -127.462 366.258 32.6227
1 2072 6153373 412.464 92.7904 -435.396 -40.9514
1 1869 5550881 -232.373 -45.2246 206.655 48.7369
1 49362 146613703 -83.7582 -5.18494 98.8883 -15.4581
1 51747 153695144 227.918 36.3945 -184.498 -55.6932
1 72124 214220283 352.98 96.3314 -343.651 -52.9112
1 46067 136827227 239.898 104.012 -213.565 -104.961
1 52556 156097736 -245.902 -153.401 337.554 35.1026
1 67001 199001730 117.81 -19.7218 -6.51446 -54.8785
1 44390 131845469 345.148 213.848 -262.801 -208.14
1 1712 5084353 -418.377 -49.1124 317.792 138.532
1 29858 88682685 345.026 120.126 -395.784 -66.177
1 67275 199816242 265.702 8.14695 -95.6848 -157.71
1 29553 87774911 246.735 41.107 -121.538 -178.552
1 44514 132213662 328.698 70.5337 -196.131 -154.129
1 52751 156677186 -139.34 -32.9493 163.925 18.4615
1 24734 73463992 -413.304 -80.6038 272.332 159.056
1 59989 178174696 304.703 141.339 -330.793 -123.6
1 63693 189178176 370.393 81.3105 -319.322 -96.064
1 64195 190667275 -228.154 -71.3065 181.593 128.476
1 64195 190668807 241.523 28.1159 -109.279 -74.9145
1 62155 184608923 -151.66 -131.414 143.738 53.2584
1 28927 85917714 290.251 46.978 -180.217 -148.21
1 42234 125439637 194.674 198.7 -292.6 -42.487
1 49130 145923171 271.189 47.7988 -174.231 -134.156
1 52649 156376009 264.049 186.864 -382.467 -66.0114
1 14612 43398427 280.771 128.718 -172.545 -175.444
1 34934 103759835 -336.69 -94.1432 199.813 161.669
1 25953 77085130 266.449 115.796 -281.454 -47.9081
1 43954 130549837 -349.283 -99.1175 216.857 133.433
1 30587 90847006 234.097 230.632 -221.159 -252.859
1 23842 70814691 -214.938 -177.327 304.406 44.5999
1 36511 108443155 273.808 208.557 -232.078 -218.189
1 57002 169305042 479.166 75.9156 -235.943 -96.0464
1 21342 63387971 -317.915 -99.3948 317.494 85.0738
1 36664 108897915 302.199 58.3772 -275.803 -32.9485
1 7557 22443555 25.7652 85.5094 -66.999 -23.4284
1 39595 117603265 294.287 66.1031 -145.886 -176.357
1 30555 90753479 -156.354 -98.8629 191.179 72.2426
1 19249 57172112 -157.546 -116.137 125.64 -5.60702
1 1975 5865775 -160.959 -39.7129 175.977 18.8598
1 51837 153963856 399.045 51.4289 -281.652 -137.725
1 46821 139066266 -47.9466 -13.0962 49.6913 41.6771
1 35001 103957573 332.433 54.2347 -317.108 -34.8806
1 14225 42248429 205.866 116.579 -247.643 -104.25
1 24726 73440084 -18.8935 35.1195 -38.4979 42.8913
1 38773 115162074 -184.978 -148.561 229.581 57.9864
1 37520 111439337 194.579 46.0329 -111.073 -91.6096
1 16731 49692596 -404.504 -60.0983 253.272 67.6992
1 53389 158573023 -271.629 -34.9325 163.746 80.0835
1 58680 174288330 154.328 11.5719 -202.133 -3.90887
1 61152 181630264 -172.986 -129.479 170.204 105.453
1 7878 23398046 -210.552 -187.367 207.432 121.96
1 9980 29641279 379.423 126.326 -401.959 -73.0527
1 18294 54335903 -424.464 -124.421 357.852 102.572
1 20200 59996322 -372.127 -55.8736 278.582 62.159
1 17974 53383423 330.506 72.1346 -310.878 -88.2264
1 70094 208188728 199.293 187.488 -233.074 -91.389
1 27720 82331843 289.216 155.724 -317.741 -112.275
1 3694 10970014 -97.0679 -130.441 109.276 0.220238
1 8439 25064224 83.1379 70.9153 -76.0478 6.78451
1 60863 180772018 141.002 120.183 -106.877 -109.402
1 46229 137306555 258.911 47.9975 -295.669 -21.7493
1 20487 60849616 -349.499 -136.037 277.317 97.7712
1 22420 66590172 -279.906 -75.5846 278.707 33.7414
1 51476 152891961 268.613 175.342 -304.652 -117.336
1 30634 90987465 -245.828 -102.741 243.285 63.9337
1 56640 168228184 279.508 12.7878 -109.618 -147.266
1 33682 100040454 288.974 131.271 -360.06 -56.4003
1 32560 96706788 170.883 195.095 -242.723 -97.1515
1 33081 98254117 -95.9396 -109.801 155.828 15.8093
1 17941 53286841 -252.409 -36.1412 152.883 130.785
1 20214 60036311 -472.793 -46.9096 319.566 105.617
1 20132 59793540 356.76 53.4336 -268.01 -95.4657
1 20521 60950186 -80.8638 -94.5516 177.862 6.56809
1 25191 74818770 288.497 114.109 -225.632 -192.146
1 1099 3262812 114.172 64.2634 -117.371 -49.6383
1 73960 219671365 -383.039 -93.2013 310.109 71.0329
1 31160 92550601 170.986 184.797 -263.33 -63.4037
1 23762 70576016 319.902 156.325 -347.055 -45.9834
1 34102 101288145 -436.687 -56.1713 356.797 98.7709
1 41458 123135971 -422.093 -97.4935 345.752 95.3839
1 35157 104420370 -183.286 -52.4081 185.523 65.5257
1 39577 117548805 218.499 76.0262 -100.762 -143.714
1 39883 118458355 -211.054 -170.009 296.849 37.4817
1 48936 145347916 -20.0751 -29.7529 43.1165 -7.1521
1 48897 145231799 3.76246 26.8068 -1.72825 -22.6526
1 48601 144350810 -309.087 -152.654 274.32 150.028
1 25756 76497291 202.699 15.256 -136.099 16.177
1 51867 154052660 -112.71 6.34005 115.29 -8.33951
1 45445 134976962 -40.6727 -30.7502 82.5749 31.2855
1 49195 146116647 208.464 126.762 -160.934 -130.921
1 41063 121962852 -131.97 -62.1449 91.7748 63.0627
1 31312 92999241 -400.007 -39.6758 401.768 42.6165
1 56961 169183667 -238.739 -70.1919 295.701 11.6014
1 25454 75601821 -321.324 -79.7425 169.778 124.161
1 42503 126238870 323.494 53.0674 -296.924 -45.0751
1 7040 20909017 247.998 7.65623 -251.478 -16.1536
1 7802 23173200 -374.457 -156.999 324.815 100.141
1 14310 42502117 456.371 51.5591 -341.084 -91.6307
1 12632 37518536 -108.527 -12.0968 73.6322 32.7723
1 43015 127759632 -195.671 -68.7586 164.581 95.8968
1 12696 37708628 -255.446 -60.2201 223.751 38.3629
1 58493 173734082 -139.113 -14.117 71.0812 50.3121
1 60593 179971287 282.131 62.5211 -250.386 -73.4973
1 14359 42647461 215.012 59.7034 -262.642 -10.6574
1 8026 23836321 -278.951 -95.8085 167.62 191.374
1 57948 172113232 -260.257 -233.599 359.915 83.5877
1 9114 27069637 384.906 54.8923 -353.29 -71.3464
1 828 2457218 -232.375 -126.158 131.356 90.5058
1 73556 218472720 289.033 124.624 -313.702 -38.7847
1 73819 219253080 -315.155 -153.771 207.383 192.523
1 67580 200722123 -284.059 -45.1733 108.787 108.245
1 68864 204535726 -360.629 -85.1344 247.603 184.07
1 385 1142864 -307.251 -63.2024 156.76 128.179
1 13901 41287051 370.646 53.8442 -339.71 -47.9428
1 32714 97165531 179.302 39.5942 -136.16 -112.463
1 33159 98485593 454.524 45.9621 -394.28 -46.0329
1 26118 77574838 190.2 20.297 -125.985 -12.1975
1 60896 180870220 -250.409 -122.964 260.328 53.0725
1 8600 25543061 -276.906 -194.3 226.717 152.78
1 8782 26081904 -104.775 -47.5251 135.979 -10.3968
1 11421 33920777 -91.5847 -34.1928 127.729 1.08123
1 75915 225479773 -213.827 -118.169 145.987 175.384
1 45656 135604776 475.091 67.4765 -394.753 -94.1826
1 55500 164842655 -102.678 -35.1839 57.7225 71.2452
1 69771 207229585 208.803 214.741 -286.186 -137.657
1 75158 223230160 -84.9345 -74.5564 209.198 -18.6899
1 19956 59272273 382.726 98.7818 -349.879 -104.081
1 10734 31879197 -267.242 -40.7175 232.955 49.8573
1 42530 126320125 211.806 206.787 -316.392 -121.321
1 74935 222567654 219.317 134.965 -281.125 -67.0403
1 76354 226784590 330.319 184.989 -249.113 -202.864
1 42191 125313704 421.819 35.7844 -302.433 -121.141
1 51101 151778749 429.235 52.2897 -276.039 -157.582
1 64107 190405665 173.117 92.6264 -201.677 -85.2769
1 27698 82267686 241.37 71.5306 -243.351 -19.7477
1 43448 129047224 303.2 159.008 -343.06 -75.7348
1 49260 146309913 441.724 51.9577 -401.135 -65.8339
1 46393 137793036 319.9 172.009 -357.384 -87.0387
1 71565 212558805 -382.341 -127.555 437.615 74.4437
1 76273 226542685 143.37 10.1705 -159.856 3.83479
1 4763 14146155 390.927 59.7069 -232.046 -180.72
1 73743 219027024 -194.136 -206.412 222.586 177.239
1 9380 27858301 220.11 174.024 -334.046 -24.1316
1 33557 99667609 -201.158 -39.4612 207.678 27.9444
1 21601 64156008 299.382 58.3226 -201.992 -120.501
1 66833 198503969 -57.6334 -46.6561 39.6083 59.8458
1 75323 223720499 -104.535 -11.9507 43.2031 -15.9571
1 57748 171520359 -456.519 -81.0588 441.145 48.3964
1 57751 171528836 304.286 150.128 -342.771 -68.4271
1 4320 12830433 341.786 53.8327 -268.472 -52.0816
1 71858 213428911 195.54 122.55 -111.591 -152.007
1 3417 10147643 125.384 -22.3566 -18.8381 -52.4177
1 13717 40740027 -303.355 -147.707 271.958 141.403
1 13717 40740670 338.545 142.128 -394.79 -78.2158
1 23973 71203484 -228.543 -18.2482 243.06 21.3842
1 19912 59140045 -112.575 20.0886 17.657 70.3986
1 40788 121146091 -404.402 -62.7066 341.175 83.9778
1 66599 197810528 124.166 57.7144 -69.9461 -86.1985
1 23976 71212566 72.8264 -29.5331 -81.2088 4.18496
1 71248 211616281 249.197 61.2107 -285.593 -20.3386
1 68177 202494520 -258.838 -139.643 280.872 80.6699
1 5940 17642035 -257.339 -78.1503 286.104 68.5087
1 19734 58612562 -273.26 -188.378 406.728 56.1133
1 8537 25355025 230.441 60.6013 -284.694 -27.3892
1 61783 183505878 213.206 109.844 -306.456 -67.0486
1 69604 206733592 -246.951 -199.779 351.155 90.4821
1 887 2633150 112.335 143.617 -207.765 -65.5957
1 12188 36200030 13.4843 17.2404 23.2136 -37.4134
1 43883 130338449 -451.936 -80.6326 295.817 121.446
1 19601 58218480 253.86 121.325 -370.069 -25.1871
1 50076 148733029 -193.394 -81.6969 257.854 13.7075
1 41241 122490258 -426.918 -91.7884 281.208 194.961
1 50290 149369130 -221.949 -31.4397 126.077 53.6893
1 49285 146383250 241.878 66.9513 -276.238 -80.0554
1 57439 170600994 364.988 58.4415 -310.239 -54.2057
1 20711 61512993 -47.11 39.9064 -13.4412 -5.23935
1 60573 179909612 77.9369 -54.3584 -96.5062 14.5742
1 65022 193124325 -297.997 -99.021 298.537 76.5439
1 73849 219342499 241.028 101.292 -256.734 -112.525
1 75168 223259922 -315.7 -155.106 346.873 127.82
1 64127 190468318 232.944 217.838 -212.399 -182.315
1 61002 181183679 156.611 39.1167 -154.382 -7.50779
1 61005 181195013 -279.783 -217.884 407.571 74.3187
1 62141 184567273 185.228 72.6998 -266.314 -6.69271
1 62141 184568707 -291.515 -130.352 393.246 67.8017
1 65018 193113495 -87.3509 -53.5655 3.84173 80.468
1 65336 194058768 106.94 21.9441 -144.507 -54.2369
1 70630 209782501 405.296 61.4243 -376.957 -82.9535
1 28886 85793582 -307.708 -61.0695 329.329 65.3402
1 68919 204699111 -293.833 -113.85 316.243 85.1796
1 68919 204700021 -127.452 4.70298 94.9173 37.2413
1 29890 88775912 113.814 44.777 -117.561 -51.3744
1 57918 172023676 352.892 79.2476 -203.969 -190.794
1 64659 192046545 221.815 87.7975 -234.362 -23.8948
1 56419 167573999 355.459 121.036 -346.663 -102.501
1 75144 223188083 27.8196 52.6571 -40.4913 -16.2665
1 62404 185347942 181.015 44.3849 -222.916 -3.59453
1 33151 98463667 127.797 11.1126 -104.139 17.2021
1 14688 43623658 -64.9047 -149.052 198.071 43.4537
1 47850 142121712 172.765 33.41 -174.92 -51.3265
1 7098 21080251 87.5214 44.3814 -44.1953 -10.2112
1 13755 40853432 -69.8049 -18.5697 98.3732 -17.2514
1 37523 111447202 239.164 242.93 -247.667 -117.978
1 13737 40799377 -83.2369 33.7787 46.7487 -9.01961
1 36102 107228153 222.901 103.396 -243.887 -106.499
1 7800 23165693 262.677 206.656 -250.395 -211.733
1 7957 23631198 -226.438 -56.1625 210.897 63.3914
1 7958 23633882 -233.469 -224.834 337.932 72.0559
1 40209 119427567 -283.519 -80.0801 264.668 56.0916
1 23897 70976242 -165.539 -47.6839 147.602 26.9305
1 55044 163488678 -434.994 -50.4063 353.057 66.2228
1 8571 25455363 -135.827 27.499 42.1964 65.5754
1 15084 44801445 -215.446 -140.803 185.824 92.7032
1 24085 71536087 159.542 70.1816 -248.063 -2.21638
1 28192 83733788 391.165 120.782 -400.712 -66.383
1 45349 134691625 396.007 57.9789 -276.58 -147.108
1 17017 50542728 -267.922 -241.11 398.595 81.5599
1 22592 67101065 -245.62 -184.263 252.646 147.251
1 10929 32458547 424.793 109.439 -234.53 -203.667
1 57943 172100016 50.34 38.5669 -0.0316847 -63.1482
1 43588 129461132 312.819 55.6048 -228.282 -136.03
1 22856 67884347 311.806 50.1889 -329.619 -22.5836
1 31996 95031203 -162.037 -8.51082 101.536 67.2974
1 42426 126012505 247.63 65.8318 -244.817 -52.0113
1 7637 22682305 -59.9796 -13.6122 0.888499 72.9105
1 57687 171339111 -178.973 -62.8881 157.316 73.6025
1 35271 104759650 -10.4667 37.0439 2.94964 -43.8661
1 52574 156151978 -362.225 -81.0877 333.595 76.7434
1 4654 13821139 438.213 64.3081 -412.517 -56.4798
1 4679 13897471 -176.43 -172.569 160.8 154.719
1 57402 170493696 36.0964 8.3566 -14.8694 -36.9449
1 76074 225950758 57.7028 -6.54336 -19.4765 -67.0834
1 76573 227432189 -244.356 -66.2252 177.72 89.5724
1 36992 109871218 291.46 125.369 -377.925 -55.2724
1 55229 164039582 258.558 49.5783 -180.548 -89.7618
1 66881 198647409 -233.968 -28.6082 58.5418 76.8093
1 2669 7926819 -402.892 -83.3452 356.027 103.134
1 24270 72085916 3.28798 -108.028 88.2519 39.2206
1 41737 123964260 -20.8656 -8.05794 -15.3027 7.40882
1 43457 129072523 414.904 85.3948 -342.137 -146.772
1 66539 197630135 -1.90476 26.4914 -76.2121 37.7923
1 6710 19929395 180.189 19.8383 -114.447 -43.6956
1 7606 22591111 -353.532 -64.8836 252.086 114.248
1 3452 10251953 220.867 11.6099 -211.933 -5.97905
1 16043 47649305 292.618 156.086 -279.784 -113.113
1 25925 77000126 291.011 219.178 -232.949 -108.428
1 15558 46207645 -160.256 -228.057 292.127 31.0854
1 23161 68791214 293.926 147.7 -316.498 -87.3403
1 16304 48423969 245.538 79.8481 -299.694 -6.85891
1 64716 192216433 -404.139 -71.6286 358.335 89.033
1 66755 198273392 409.787 104.833 -419.242 -71.9422
1 6169 18321500 93.6771 72.6271 -137.672 -24.7181
1 11999 35636766 350.686 74.2185 -239.587 -134.311
1 72785 216181792 321.017 75.2182 -340.555 -59.2568
1 73228 217498147 -207.081 -149.571 256.174 124.06
1 76397 226909215 -414.68 -50.3981 296.599 156.855
1 50084 148758110 -331.831 -189.703 402.776 90.347
1 13087 38869969 -188.746 -4.88897 56.1877 90.4507
1 33217 98658536 225.973 125.241 -228.77 -32.834
1 42133 125139113 133.005 45.9066 -115.783 -34.9045
1 50213 149138700 49.8849 30.1006 -86.3858 38.2139
1 50536 150100381 -296.636 -230.865 372.115 70.2316
1 3749 11134648 362.109 86.8421 -225.402 -108.55
1 29257 86897233 18.818 53.2926 -99.0209 38.1536
1 41521 123322410 50.0309 66.9309 -27.3257 -72.9201
1 59422 176493567 400.623 112.607 -352.082 -45.2913
1 30630 90976537 345.388 163.366 -358.339 -126.631
1 44109 131009334 367.56 56.1472 -237.105 -129.935
1 67678 201013152 -288.991 -186.678 398.722 67.0681
1 1153 3422370 238.552 158.145 -278.272 -126.357
1 7282 21628998 145.919 44.9504 -198.334 11.0905
1 68535 203557698 -419.717 -91.6163 321.557 117.416
1 74213 220422857 179.748 97.7164 -226.44 -20.9188
1 28928 85920574 234.311 59.8084 -244.229 -54.919
1 59717 177368551 128.573 17.9454 -135.34 10.2557
1 32752 97276483 372.444 79.5648 -338.344 -77.8798
1 5727 17009956 135.249 19.215 -147.891 -42.5137
1 49550 147169251 -17.6547 22.0444 44.7572 -21.1198
1 46552 138265120 270.317 112.594 -211.612 -151.59
1 72471 215249647 -322.533 -113.653 325.734 61.1674
1 4414 13110167 -152.957 -3.30227 65.165 41.0365
1 2599 7718228 -132.666 -55.6053 156.514 45.8424
1 10021 29762744 183.073 133.364 -237.292 -88.1903
1 45648 135581792 300.77 169.529 -302.028 -80.8127
1 45652 135592838 -180.085 -89.1664 221.474 23.0504
1 49683 147566756 155.303 92.4484 -148.238 -68.3183
1 56448 167658885 -186.832 -56.2151 234.632 -8.12912
1 71768 213163140 -311.147 -133.361 363.751 35.0762
1 34953 103815821 -80.3653 -5.46521 41.2115 56.6472
1 75936 225540676 -338.188 -47.0092 197.637 138.952
1 49170 146043356 -183.978 -55.1488 148.412 75.0586
1 41726 123933053 182.876 213.29 -289.546 -67.3024
1 33015 98058610 253.802 98.9163 -206.749 -91.9133
1 35964 106818045 335.095 152.561 -218.236 -216.027
1 53918 160143698 447.011 83.5751 -249.196 -189.855
1 28530 84738774 -233.439 -225.461 354.681 74.1118
1 4232 12569497 315.948 99.2314 -200.562 -193.26
1 18571 55158435 290.875 97.22 -214.668 -121.12
1 20639 61299770 -253.372 -5.67401 157.219 26.2759
1 57296 170177809 -381.827 -83.3505 366.803 57.7567
1 43553 129359423 84.8488 -34.4852 18.2192 -49.1766
1 58933 175039795 -54.3482 -26.1534 124.858 -11.2446
1 47491 141056259 -290.155 -57.8426 237.735 94.1861
1 56597 168099858 347.357 103.741 -349.919 -96.3926
1 68914 204684876 361.107 138.218 -425.734 -61.5264
1 72575 215560076 -342.55 -128.552 269.751 167.54
1 76568 227419528 -309.428 -135.217 303.685 121.662
1 65279 193888229 294.724 232.727 -336.184 -143.058
1 74011 219823463 -246.76 -58.8996 230.759 84.2976
1 19409 57647656 -223.857 -21.6315 206.192 33.2595
1 34808 103383345 -162.345 -31.9658 169.064 -7.99897
1 73722 218965173 295.538 135.995 -321.513 -76.0196
1 9718 28862817 50.0791 38.055 -36.2331 -10.5333
1 31181 92612412 -236.647 -48.4411 186.306 106.338
1 36213 107558632 256.386 190.447 -365.888 -50.6821
1 58036 172375541 239.794 60.9223 -223.361 -45.8473
1 14957 44424940 256.906 147.55 -320.001 -65.8946
1 49862 148095792 35.1527 26.9527 13.814 -91.3496
1 3903 11591887 -293.314 -113.89 259.523 27.9842
1 26687 79263027 -93.7131 -51.9139 189.339 55.8498
1 1092 3242336 -85.7232 -32.8773 15.1066 10.3053
1 74156 220255765 356.12 117.315 -271.968 -163.162
1 68785 204300106 279.913 119.014 -253.859 -131.001
1 73546 218443439 435.581 67.2379 -362.238 -70.1626
1 73546 218444304 -377.218 -71.0751 313.538 100.202
1 75651 224693880 353.841 114.512 -237.582 -178.438
1 60 175963 -95.4931 -56.5855 116.148 33.5522
1 64 188409 -347.397 -141.818 366.456 113.492
1 35222 104615071 321.857 174.029 -235.951 -134.589
1 34669 102971942 -217.556 -208.672 323.581 212.128
1 37006 109911994 -228.554 -294.557 385.728 61.6599
1 53555 159065799 255.555 58.5501 -193.84 -143.241
1 57631 171171990 176.749 213.522 -198.134 -172.032
1 46286 137475475 -21.448 -2.21049 -51.5534 55.1336
1 47798 141966757 -231.688 -126.385 185.229 128.332
1 14091 41850350 -35.7595 -126.199 120.661 -5.11521
1 21760 64629004 -325.043 -108.117 366.28 70.8855
1 3581 10635521 300.906 170.296 -420.485 -77.1988
1 15454 45899378 368.487 119.441 -280.238 -139.149
1 1288 3823241 -354.722 -148.742 450.923 68.3244
1 67908 201697702 -396.848 -52.8044 363.722 69.8122
1 16579 49240629 -238.019 -14.2564 251.524 3.37008
1 17015 50537850 -268.964 -243.073 389.439 83.9901
1 18078 53692169 255.852 52.717 -235.329 -22.2461
1 21862 64932117 184.05 145.575 -207.948 -99.8697
1 53824 159865327 14.2037 57.1327 -53.2041 9.58473
1 32136 95448877 352.699 135.311 -281.054 -114.203
1 6598 19595145 -169.546 -80.3895 53.7015 84.9036
1 69340 205948888 102.208 38.6626 -171.691 12.369
1 15566 46231309 -236 -53.5615 278.505 17.8286
1 32246 95774122 156.062 -5.84436 -97.8715 -36.3799
1 31719 94208189 -46.1784 50.2608 1.15357 -1.72495
1 2394 7110606 389.456 70.31 -367.393 -43.5521
1 44774 132983460 -320.303 -120.243 265.95 166.172
1 27110 80518620 191.93 15.437 -98.4705 -83.7038
1 9572 28429102 -376.68 -147.743 433.038 69.7216
1 12798 38011628 -255.492 -185.87 363.047 56.3755
1 12807 38036841 449.4 59.0649 -436.139 -33.7273
1 12922 38379501 -25.527 13.9505 -65.6645 54.6875
1 19277 57255500 -169.908 -66.4383 157.581 69.5325
1 2829 8401737 -142.177 28.4189 111.197 -13.4423
1 70984 210832253 -200.132 -36.9551 227.287 0.651297
1 20128 59783509 -274.163 7.89268 233.871 9.75204
1 20128 59783558 -273.878 -174.891 198.603 201.433
1 4629 13747922 288.03 97.2332 -242.833 -78.0085
1 67712 201114145 -331.569 -90.8407 273.879 133.506
1 54330 161369191 158.658 11.5941 -184.067 -35.6838
1 46900 139298737 322.847 182.611 -354.847 -146.901
1 30898 91772658 283.217 1.13497 -274.682 -8.27362
1 27393 81360384 214.353 136.863 -201.941 -132.222
1 32359 96111743 -456.515 -77.2726 479.557 53.9538
1 22400 66529448 306.916 47.1797 -295.966 -52.7275
1 50762 150770243 -86.7558 16.484 -7.10769 42.1052
1 62416 185385871 -7.28103 -20.1566 10.1112 23.5747
1 50210 149130361 303.559 40.3085 -102.742 -40.6002
1 24806 73675319 -212.218 -140.693 215.548 95.2354
1 67030 199088555 -326.454 -32.7226 233.812 113.002
1 929 2756631 -441.919 -60.8823 277.613 157.823
1 39076 116061913 68.4561 -17.6315 -21.7927 -10.1521
1 6997 20780234 338.775 99.6749 -241.06 -176.952
1 57358 170363289 341.411 197.572 -381.012 -42.2644
1 8444 25080240 -427.904 -79.7123 199.217 120.454
1 27751 82425308 230.464 221.844 -266.351 -110.959
1 34614 102809188 185.933 64.1018 -197.437 -12.0538
1 34974 103878488 382.244 79.7053 -344.92 -90.6378
1 18175 53981111 -156.555 18.1839 127.942 -19.8975
1 44726 132841639 232.815 190.378 -223.846 -107.153
1 50078 148738062 163.579 -5.85824 -90.3711 -60.4357
1 67413 200227958 -241.26 -16.8097 151.468 69.1109
1 16926 50271797 -174.85 -221.424 345.814 44.9587
1 3176 9430802 -26.3488 -52.8063 18.2866 20.4051
1 36573 108627902 2.78535 -26.2785 98.6108 -27.6686
1 33847 100529776 279.858 37.2779 -197.617 -118.376
1 42832 127216381 210.841 125.846 -201.818 -62.0083
1 40582 120533703 298.443 121.554 -273.386 -137.368
1 18474 54870787 -477.293 -78.4381 293.833 140.715
1 48668 144549776 57.634 38.0193 -62.7257 0.981021
1 40111 119136128 185.601 82.315 -229.496 2.20918
1 45606 135455026 3.88729 -23.2666 79.8754 -43.9235
1 45627 135517590 -333.923 -99.4446 212.463 185.844
1 46290 137486472 -238.713 -100.239 266.221 77.7056
1 71364 211962230 280.658 123.326 -347.38 -45.8837
1 4200 12472920 -376.362 -126.707 357.48 124.87
1 37028 109979133 324.503 121.85 -282.552 -151.787
1 40711 120917957 258.541 17.3822 -125.853 -145.884
1 67063 199188026 197.425 33.0982 -35.1572 -92.9095
1 5664 16822528 -96.9419 26.0739 2.47069 87.3016
1 44230 131370530 -381.204 -49.9164 357.88 59.2698
1 70196 208491853 -214.641 -2.18866 173.574 9.25574
1 27512 81714993 105.005 51.9393 -115.393 -22.3913
1 22199 65933586 -271.124 -79.4723 170.87 135.603
1 31161 92550944 -237.36 -196.06 262.466 147.184
1 31628 93938758 189.725 7.50583 -129.899 -87.6112
1 31684 94104051 -518.75 -43.0526 367.742 87.1578
1 53858 159964681 -5.35806 -47.7263 96.5632 -2.3757
1 48087 142825534 477.414 80.9551 -451.547 -72.3565
1 68011 202002164 206.166 45.3724 -240.257 6.29664
1 62158 184619252 224.489 6.82082 -155.849 -50.8775
1 69130 205326444 399.708 67.9817 -250.211 -163.98
1 71536 212472657 325.21 139.28 -382.659 -56.6215
1 22000 65341161 -345.607 -104.379 286.839 65.1914
1 3205 9519116 360.257 123.661 -267.219 -191.786
1 15900 47223446 293.754 190.727 -318.855 -157.375
1 50440 149814464 -38.8691 29.5153 18.9897 -10.9431
1 37692 111950055 121.223 97.9341 -131.659 -42.027
1 42846 127259868 -249.03 -205.059 396.475 45.0953
1 57161 169775585 158.434 160.928 -228.028 -70.2801
1 27462 81564243 -439.498 -77.3181 225.787 235.209
1 68926 204719767 -111.972 -149.764 51.1578 96.4287
1 5009 14877601 -171.703 -159.869 311.317 2.39652
1 18593 55222742 -346.366 -1.30991 230.762 62.887
1 26285 78069534 356.019 92.639 -342.207 -56.8574
1 58953 175098381 -132.588 -39.7133 79.0158 99.1163
1 21400 63558873 -287.812 -205.759 288.075 172.255
