run lumi event CSV_j0_sj0 CSV_j0_sj1 CSV_j1_sj0 CSV_j1_sj1
1 16604 55344691 188.919 17.7408 -109.039 -47.5243
1 18957 63188451 -269.032 -156.355 243.499 115.119
1 21455 71514431 508.29 59.6564 -443.334 -93.524
1 16324 54411462 161.372 152.509 -248.302 -27.65
1 16323 54409515 -362.275 -121.115 386.397 69.7
1 16473 54909482 440.847 60.6537 -133.555 -138.994
1 17081 56935578 -449.349 -201.497 403.469 65.2025
1 21257 70855641 256.504 81.9727 -238.509 -75.1598
1 19488 64959826 -353.271 -317.037 278.342 43.3069
1 17402 58004303 336.526 111.889 -229.28 -146.08
1 18549 61828671 408.995 97.5391 -438.714 -70.7744
1 21589 71961167 108.793 75.8929 -109.592 -61.9134
1 21589 71962733 -278.08 -49.1545 140.183 89.9897
1 22778 75924133 -523.143 -65.6313 293.911 64.3877
1 22799 75996215 -513.453 -166.621 567.7 80.2889
1 17177 57254434 101.407 46.3048 -74.0049 -24.4387
1 18123 60407161 -353.301 -142.858 155.77 137.828
1 18940 63133075 337.021 65.1931 -228.663 -98.9961
1 18127 60422719 -174.709 -21.0441 143.02 30.5346
1 18127 60423074 -24.3015 33.8112 -23.3392 -31.239
1 21453 71508328 -13.6404 -108.152 143.001 -17.2462
1 18131 60435718 390.341 188.206 -340.8 -164.017
1 18805 62684327 91.9696 3.31802 68.4477 -24.9372
1 21491 71635823 -487.104 -85.9345 389.161 141.238
1 21259 70864187 -505.983 -68.4582 433.875 140.268
1 22374 74579720 -240.763 -134.93 346.04 50.7842
1 18959 63196859 -423.956 -88.3351 416.18 56.2975
1 21365 71216495 405.559 47.6852 -246.225 -184.036
1 21371 71234808 365.019 171.733 -468.61 -68.5357
1 21668 72223867 449.434 54.1956 -383.129 -72.7139
1 21668 72225546 222.105 42.9418 -198.896 -39.2032
1 18802 62674489 -22.2955 -21.955 186.045 5.89997
1 18945 63147929 289.151 11.8019 -395.152 -18.584
1 21247 70820668 519.589 78.7347 -500.408 -54.8858
1 21247 70822708 -175.299 5.42453 104.58 47.2896
1 21507 71691440 -123.859 -49.5458 144.847 32.7578
1 22120 73731342 -540.616 -74.6493 282.707 242.429
1 22118 73725196 -452.829 -72.2622 429.686 46.9169
1 22247 74156998 -306.739 -23.1185 184.813 20.1503
1 22627 75423084 345.658 64.8803 -102.137 8.89569
1 22627 75423270 351.232 139.177 -292.348 -160.537
1 13232 44104757 -430.723 -147.293 393.447 148.762
1 13236 44119799 -270.399 -74.9666 228.5 83.1428
1 13239 44130183 -165.338 -4.87328 32.2485 43.4224
1 13700 45664661 -427.448 -122.038 298.384 227.364
1 13700 45666161 656.601 64.2829 -556.835 -105.104
1 15758 52523784 299.808 70.3511 -215.499 -131.932
1 15758 52526333 -88.9992 -122.892 39.9524 -10.5241
1 15337 51120920 -456.344 -212.089 321.586 262.304
1 15337 51121350 -486.471 -140.104 491.925 83.9269
1 15337 51123519 421.163 168.43 -338.431 -103.033
1 18775 62581542 386.021 248.643 -506.603 -90.7106
1 19812 66040514 440.739 94.2662 -393.415 -61.3643
1 14802 49337713 -335.112 -143.293 350.458 104.079
1 20387 67954295 245.695 97.9165 -271.675 -32.0366
1 15301 51002269 -461.464 -133.134 501.136 72.79
1 19648 65493016 457.507 92.5242 -390.44 -85.8803
1 15349 51161005 -90.6068 -56.527 90.7406 14.4437
1 15349 51161957 337.009 84.6447 -130.08 10.0022
1 15341 51136451 -240.688 -141.372 233.39 124.856
1 15769 52561368 -138.491 -4.0487 143.815 -7.60404
1 15772 52571921 299.214 26.8633 -149.017 -64.6918
1 15772 52572520 308.022 300.931 -457.26 -61.0786
1 16114 53711418 284.276 184.024 -235.712 -199.731
1 18762 62538308 470.528 89.8947 -352.54 -68.6493
1 18302 61004918 384.287 206.33 -457.09 -110.284
1 18754 62510622 -279.503 -103.474 191.987 16.7118
1 13695 45647777 17.6283 72.4451 -20.0877 -67.9469
1 14349 47829627 402.1 139.207 -383.462 -165.912
1 15332 51104123 -61.7743 -142.668 193.285 9.76413
1 15134 50445879 72.261 -61.4564 -50.8447 32.1317
1 21874 72912970 -511.444 -67.4737 23.4377 93.5901
1 15764 52546008 52.3144 -11.8911 -73.9626 50.7874
1 15773 52576215 -76.8152 -26.033 106.043 13.8377
1 21003 70008177 192.855 41.6917 -85.3432 -35.7554
1 21003 70009453 455.253 24.0359 -426.27 -52.7061
1 21368 71226591 -249.541 -38.9034 367.65 57.1314
1 21445 71483241 -94.5723 -10.6679 95.7465 -31.4017
1 21502 71671540 17.6382 68.7651 86.4774 -24.3128
1 21437 71457434 159.064 39.6708 -162.237 -33.8486
1 21475 71582484 -197.017 -103.35 191.743 65.301
1 21443 71477875 313.628 180.548 -390.813 -62.784
1 21449 71495405 218.872 188.643 -292.584 -16.6655
1 21489 71629832 242.548 74.6154 -205.448 -96.5488
1 22082 73604357 327.486 132.597 -251.747 -183.719
1 22082 73606124 -288.691 -199.817 400.932 48.3846
1 21467 71555711 -611.185 -61.2257 607.372 50.3171
1 22092 73639026 -519.49 -137.908 478.627 104.724
1 21476 71585782 -214.453 -53.7239 33.2282 -14.1434
1 21476 71586273 -89.7425 17.3211 32.9189 127.961
1 22637 75454638 223.223 111.151 -319.414 -56.1123
1 21496 71651452 -106.408 -48.031 61.3679 96.8554
1 22135 73784275 277.844 143.577 -305.624 -79.5486
1 22400 74666692 -236.223 -87.5772 251.8 96.6867
1 22910 76364509 408.221 78.2282 -291.933 -194.262
1 22910 76366835 84.3721 103.306 -75.401 -39.7649
1 21667 72221293 -56.284 11.4317 3.3993 55.8812
1 22117 73721803 42.8885 -11.3165 30.9775 -59.6527
1 22117 73721925 -260.635 -70.464 143.754 37.9763
1 22117 73721937 34.8882 32.0758 98.7713 67.1814
1 22136 73787852 -336.414 -51.7777 359.064 83.1581
1 22385 74614899 198.557 204.202 -316.704 -19.0323
1 22366 74551805 -525.076 -89.5303 341.345 238.517
1 22628 75424500 -174.896 -45.1539 146.706 45.7457
1 22534 75113362 560.438 91.0791 -548.925 -81.3766
1 22897 76323329 -42.3869 -133.935 121.02 46.7099
1 22466 74885209 -323.029 -94.4323 318.742 29.4325
1 22639 75462593 214.817 42.1742 -163.785 -70.6226
1 22626 75417175 -185.577 9.71753 69.448 104.685
1 22626 75418453 -572.461 -94.1822 287.028 61.9138
1 6 18109 162.374 80.1778 -170.036 -26.8258
1 9640 32133259 -454.623 -46.4107 265.171 103.121
1 1742 5804471 355.389 36.4221 -253.381 -55.5797
1 8071 26903026 199.652 -5.1052 -221.156 -5.9721
1 2091 6969052 -493.175 -96.377 401.388 142.667
1 8341 27800122 44.3881 46.6081 118.712 84.4497
1 7995 26648237 414.638 80.9824 -295.712 -157.822
1 11271 37569642 -278.878 -57.6548 262.053 59.3725
1 19059 63530016 -409.47 -78.0866 326.983 152.161
1 19708 65693129 -449.428 -74.2934 170.441 114.033
1 20472 68237537 33.1984 -10.6181 -25.991 29.5804
1 4363 14543260 132.539 -14.5731 -29.1471 -71.408
1 1617 5390188 -17.4888 65.3949 -33.5308 26.746
1 3873 12908086 -30.1403 -88.0363 132.162 42.331
1 3098 10324117 314.585 120.707 -195.547 -13.3019
1 12695 42315644 399.487 12.4824 -137.446 -148.024
1 12717 42390011 -375.935 -99.7636 268.626 166.919
1 16249 54162222 439.723 129.992 -505.4 -62.5439
1 19917 66389757 -199.196 -4.33962 -2.88852 -39.3976
1 1757 5855136 -51.9544 68.0791 73.8568 -27.132
1 1757 5856235 305.037 67.3994 -399.762 -45.8349
1 9753 32508015 207.579 32.3694 -285.471 -51.264
1 11254 37512805 540.769 164.035 -422.036 -179.452
1 11595 38649852 -26.7426 -22.4411 -104.485 11.9304
1 12711 42369853 -475.126 -115.016 420.456 97.357
1 19695 65650430 -229.975 -19.166 143.543 14.9193
1 21518 71724813 137.15 52.6563 -83.616 -67.6962
1 722 2405612 -307.256 -75.4412 273.748 168.512
1 261 868415 -359.136 -171.509 382.375 81.5002
1 1404 4680811 338.151 74.1266 -408.538 -45.8304
1 7144 23812014 -385.366 -258.903 297.04 295.093
1 7543 25142426 566.365 173.687 -629.202 -93.9337
1 8042 26805188 404.292 90.6205 -401.485 -68.2926
1 10347 34488365 261.833 61.0072 -190.913 -63.9161
1 11399 37995055 -501.281 -46.1921 226.816 208.292
1 11660 38867549 29.4619 -18.2396 -34.1696 29.6431
1 14687 48955703 -57.3156 -116.548 30.6759 19.3469
1 14687 48957103 313.219 67.302 -333.459 -80.7895
1 12887 42954403 341.725 180.64 -288.988 -180.379
1 13247 44155238 382.979 227.74 -439.195 -148.035
1 13686 45619069 143.027 140.384 -218.991 -62.9987
1 15334 51110984 227.541 1.54597 -158.802 -59.9145
1 15765 52549964 -504.68 -86.9529 423.717 112.058
1 18303 61009624 -120.11 8.39089 147.44 -23.6601
1 16111 53702349 608.268 75.671 -314.332 -156.28
1 18308 61024317 -120.839 -95.9173 174.278 17.5941
1 18763 62541355 -523.789 -82.2477 237.851 124.51
1 10907 36356751 68.0413 -32.1817 72.3169 -26.5225
1 11398 37993088 454.617 65.8433 -395.617 -65.1915
1 11664 38880781 493.245 77.8587 -268.659 -40.4912
1 12460 41532700 297.899 71.8976 -220.779 -125.998
1 13255 44183115 390.332 202.872 -368.094 -58.0466
1 13256 44187952 384.19 112.452 -441.268 -90.1748
1 13689 45627516 -80.8763 -69.7589 101.245 73.6447
1 13694 45647168 354.114 60.4713 -296.737 -67.3644
1 14347 47823359 455.242 148.756 -330.581 -252.845
1 14702 49006093 -251.336 -170.806 349.471 36.5475
1 14721 49070771 109.28 109.466 -132.311 2.89337
1 11068 36892325 -141.2 -114.666 120.708 20.0399
1 12478 41591722 -108.067 -23.2859 71.2575 3.41232
1 12478 41592150 336.691 88.629 -256.715 -140.224
1 11669 38895489 -471.649 -72.4363 319.042 175.009
1 12899 42996060 -489.446 -39.0336 286.999 236.299
1 12882 42938459 312.272 113.541 -405.088 -44.2879
1 13260 44198712 466.138 270.955 -393.424 -140.915
1 13710 45698383 -41.8754 -36.6454 16.7436 42.9227
1 15352 51172451 -253.545 -59.9134 222.279 79.9728
1 19544 65146250 405.636 20.6794 -117.858 -66.9561
1 18314 61045792 -102.872 -68.5393 150.561 27.3464
1 16874 56246410 -126.471 -113.099 104.724 -22.3255
1 20618 68723748 -149.008 25.3917 14.2336 -78.6915
1 16998 56660417 215.557 107.593 -202.672 -61.1509
1 19002 63338194 177.28 53.8334 -12.9965 -37.5889
1 20342 67804181 307.274 83.847 -201.644 -182.823
1 22676 75585778 -480.568 -62.9946 506.163 66.5113
1 22676 75585822 -271.817 -83.3707 269.076 74.4398
1 22678 75591561 -143.07 -70.1919 124.29 67.1997
1 9839 32796500 -88.9786 -51.2115 47.4931 -60.9419
1 8426 28086428 346.847 235.723 -415.368 -92.1331
1 9826 32751878 443.487 144.746 -452.431 -129.444
1 8641 28801485 -484.343 -96.1517 308.093 234.769
1 9830 32767040 -177.431 -175.096 173 5.48808
1 10598 35324139 539.899 66.2577 -253.048 -187.058
1 10597 35323470 -298.124 -72.3003 238.413 14.982
1 10605 35347788 96.9632 53.0476 -198.804 -11.2317
1 11126 37085999 -365.121 -134.522 245.479 70.7439
1 13490 44964969 -70.8894 -119.759 116.497 65.6712
1 13490 44965231 -265.023 -74.1746 282.201 30.8676
1 14063 46875237 417.721 111.414 -312.199 -196.387
1 11407 38023643 311.977 13.3569 -164.979 -55.8377
1 13108 43694522 -182.509 -63.8655 207.472 26.6145
1 13387 44623011 -336.759 -81.2385 388.071 26.5356
1 15206 50687764 481.022 93.8504 -465.065 -86.5397
1 22887 76291028 241.682 97.3157 -316.942 -58.2806
1 18723 62407491 -416.803 -228.046 513.704 135.275
1 18745 62484528 126.06 47.3302 -60.845 -45.6664
1 14298 47660465 278.03 101.123 -253.074 -117.273
1 12911 43034267 236.797 209.421 -396.615 -88.3271
1 12911 43035338 291.482 112.675 -240.388 -136.455
1 12911 43035707 329.04 109.868 -240.928 -179.628
1 12341 41135476 -3.7624 66.1461 -9.1061 -95.5337
1 12341 41136029 -202.355 -121.912 130.568 92.7473
1 14782 49274341 -345.334 -68.6059 245.955 71.7403
1 12395 41316644 -454.076 -103.314 446.924 60.311
1 12421 41401463 269.647 177.884 -161.489 -114.091
1 13468 44893100 -366.105 -67.1763 433.696 74.2975
1 12430 41433307 -333.402 -198.641 412.68 63.9421
1 13190 43965977 154.21 167.862 -283.005 -6.96127
1 13862 46205015 259.45 33.4925 -159.471 -99.4181
1 12589 41963417 -237.611 -248.123 361.956 89.368
1 12593 41976992 -126.9 21.2033 -64.7438 44.1604
1 954 3178913 188.969 6.04872 -112.15 -64.4509
1 954 3179447 454.44 58.8651 -227.396 -100.928
1 4568 15225269 -298.42 -89.0945 383.607 41.8661
1 4584 15278954 -182.942 -25.24 137.777 43.8089
1 16265 54215515 -112.628 -106.251 183.668 62.4691
1 16265 54216682 324.31 246.969 -431.584 -74.856
1 17962 59874477 -420.251 -174.93 417.835 69.6677
1 14840 49465747 233.167 -4.89776 -116.44 -40.149
1 17966 59885290 -458.854 -58.5071 375.21 126.658
1 17010 56698511 -83.8101 -20.3521 64.9009 36.0362
1 17010 56699062 225.222 110.684 -306.658 -65.6894
1 17010 56699902 285.039 183.695 -67.9808 -30.5491
1 2349 7829934 281.488 58.5035 -253.936 -76.4783
1 3647 12155654 44.7617 89.9745 -26.7174 -63.8375
1 3647 12155953 -9.27586 44.4022 14.3142 -54.7371
1 6385 21283828 290.408 77.4395 -288.929 -49.1746
1 5902 19671199 34.261 93.1951 -147.635 -65.7389
1 5902 19672117 25.342 -32.8556 83.9114 -36.9424
1 6674 22245027 466.866 64.7138 -373.939 -83.3814
1 21812 72705336 531.244 98.1283 -332.19 -69.9663
1 22971 76570056 -410.62 -310.013 435.338 129.36
1 1062 3538071 320.521 273.122 -381.548 -183.866
1 11973 39908639 -177.135 -134.756 221.368 27.7877
1 11977 39920668 -188.647 -226.158 193.401 102.212
1 17883 59606896 -331.317 -194.591 311.032 178.338
1 15787 52621656 -309.62 -125.197 261.992 87.8734
1 18091 60300850 72.2105 87.0095 -151.792 -4.47655
1 18169 60562514 -214.772 -10.7794 127.261 104.782
1 3226 10751366 483.109 123.411 -382.952 -232.825
1 2775 9248475 -592.268 -234.963 382.161 368.982
1 3218 10725241 -23.6787 2.73436 -170.545 -18.4238
1 5254 17510653 -224.768 -24.0149 289.808 10.7146
1 5259 17527528 -115.237 -51.5557 55.9721 37.9256
1 5583 18607263 183.111 56.3682 -207.898 -34.0299
1 5761 19201067 -364.679 -55.6162 371.715 53.3114
1 5761 19203120 -414.294 -97.65 401.858 43.4947
1 5613 18708095 -403.276 -120.399 288.133 133.05
1 5771 19235153 -398.603 -150.826 263.078 228.89
1 5780 19266384 125.09 -18.0983 7.96355 54.9838
1 8210 27366292 -20.5645 8.10027 43.7551 -17.5772
1 8211 27370290 590.567 121.348 -479.754 -152.004
1 14884 49612748 -221.819 -65.5436 0.227961 48.8709
1 12390 41299622 124.934 -12.6673 -160.528 3.79807
1 14594 48645156 -418.711 -93.4842 324.062 175.486
1 16533 55109829 322.097 232.953 -315.3 -227.991
1 15642 52137450 464.539 107.844 -340.287 -55.7233
1 15642 52139989 -580.099 -132.457 463.499 274.314
1 16442 54806103 -585.686 -72.0669 432.311 48.9439
1 17531 58434743 -383.867 -110.128 350.595 103.183
1 22418 74725716 -170.975 17.5118 67.7381 68.2962
1 18231 60768439 -354.652 -183.031 393.93 117.128
1 18418 61391655 386.114 78.5791 -325.041 -104.792
1 22599 75329927 252.933 110.379 -350.732 -67.8424
1 21008 70025976 418.606 65.4919 -392.283 -45.8172
1 21178 70592828 -119.396 -6.52561 -46.9256 38.64
1 12920 43064780 -495.826 -130.859 354.092 65.1998
1 12916 43051733 -258.938 -35.5307 143.67 -9.17903
1 12922 43073760 -188.185 -23.469 43.843 58.897
1 16854 56178419 -360.539 -126.557 301.968 139.168
1 12950 43165390 218.957 232.062 -360.109 -60.8139
1 12952 43171541 446.419 156.96 -348.341 -157.122
1 13196 43986009 267.54 56.6172 -190.541 -95.6195
1 22140 73798851 -236.99 -53.3634 156.046 88.7644
1 13458 44860350 -284.754 -121.697 279.244 50.6449
1 13861 46202718 -356.227 -52.5497 365.54 31.8177
1 13872 46239818 280.869 6.93164 -1.67398 -22.6702
1 13909 46361873 -217.706 -124.506 50.962 37.1306
1 15058 50194557 35.6657 94.9077 -14.3895 -34.3966
1 16474 54910837 207.914 103.856 -250.234 -52.3237
1 13177 43921108 245.226 25.8145 -70.3512 -56.8472
1 14775 49249026 -541.2 -101.565 248.147 251.207
1 15696 52319978 206.848 29.7135 -148.678 -66.9203
1 13864 46210504 509.273 99.1608 -478.241 -63.6886
1 13865 46214936 475.022 68.1242 -287.503 -210.815
1 13865 46215018 390.475 67.5866 -230.288 -133.236
1 18955 63183453 -429.919 -128.011 453.762 50.5071
1 17091 56970222 14.8327 12.8873 8.80502 -28.0484
1 15698 52324888 -254.417 -172.748 452.71 37.2969
1 15698 52326563 -366.282 -51.6627 359.41 70.9229
1 13889 46295844 474.571 66.2472 -419.031 -62.6609
1 13889 46298228 275.101 27.3593 -278.585 -26.5215
1 13917 46389246 -376.126 -73.1027 317.131 73.8424
1 13912 46374456 174.418 191.977 -144.538 -207.197
1 22364 74545912 119.271 60.3527 -186.855 4.02058
1 16343 54474969 -358.927 -47.479 211.014 16.6361
1 18792 62639779 -162.819 -75.0524 244.013 5.01759
1 16614 55380584 333.426 127.861 -391.176 -74.8785
1 17725 59083274 -183.811 -171.827 273.906 50.8324
1 3211 10700808 -263.941 -62.1738 208.587 106.568
1 1129 3763373 343.348 150.005 -107.742 -44.1676
1 4823 16077877 148.964 -9.57388 -116.467 -10.9514
1 1311 4368274 -190.062 -172.927 251.127 74.4382
1 1312 4371579 318.233 65.1369 -262.485 -80.2962
1 1412 4704278 46.0205 23.2258 -119.241 -20.0102
1 3514 11710799 -465.457 -183.404 574.633 82.8498
1 3524 11746213 -565.785 -100.048 411.611 97.2525
1 3527 11756049 467.56 61.1311 -294.918 -58.7088
1 3527 11757343 270.732 84.534 -251.834 -32.2981
1 3976 13253926 467.373 87.9807 -467.976 -96.9268
1 8902 29673850 458.471 95.8081 -435.806 -45.9113
1 3795 12650345 400.212 62.3 -421.555 -51.1065
1 8848 29494047 -186.691 -48.9687 166.654 124.426
1 8882 29605242 -93.2069 23.5362 86.2303 -33.8168
1 13969 46563828 463.414 139.611 -429.122 -129.528
1 728 2424077 511.271 87.4179 -438.842 -129.173
1 4317 14391242 298.043 292.096 -520.902 -68.0672
1 12963 43210109 632.549 94.7921 -513.438 -185.795
1 12967 43221291 140.338 42.4521 -63.7183 33.0126
1 14505 48348117 -339.358 25.1955 80.6157 44.27
1 15846 52819622 -355.058 -138.385 386.599 71.8114
1 18569 61895418 -286.7 -70.005 125.95 89.2346
1 18569 61897022 196.301 75.0449 -217.341 3.45657
1 22480 74932190 -257.969 -132.312 195.711 133.957
1 21337 71123529 -248.288 -158.961 221.595 133.458
1 11576 38586699 97.7415 -34.9424 -28.7214 -21.5219
1 11576 38587574 -45.2015 26.8685 23.6894 -14.1291
1 1619 5395538 -338.653 -197.648 460.741 57.1287
1 1619 5396253 -316.752 -91.7925 277.857 102.786
1 3104 10346032 355.651 59.3873 -230.172 -134.025
1 1671 5568015 -171.36 4.05611 148.875 67.4559
1 5874 19578792 -521.258 -54.3652 410.43 47.2821
1 5875 19583304 307.631 37.6631 -357.943 -48.7107
1 19561 65202421 526.551 83.316 -390.316 -207.885
1 4408 14693468 339.964 149.156 -154.225 -217.334
1 10032 33439474 -449.635 -101.224 415.28 66.1523
1 7229 24096418 148.257 135.405 -220.684 -58.4829
1 14421 48069948 -106.425 -2.39494 -30.2657 70.4117
1 14421 48070360 327.473 202.869 -449.034 -65.8776
1 8524 28410543 469.492 56.7578 -339.631 -171.487
1 10996 36651492 -181.855 -232.23 304.554 33.4891
1 14756 49187444 -15.102 19.9283 -131.625 11.4108
1 12511 41701305 -199.696 -13.5273 96.5341 72.6977
1 16127 53754936 -429.56 -73.3902 331.14 73.7501
1 21870 72898961 -401.461 -187.244 412.74 60.1451
1 16401 54668875 -11.2291 -35.9425 140.951 -20.1703
1 18417 61390073 -472.02 -116.981 402.194 76.1709
1 18417 61390816 -451.993 -77.8227 393.896 105.991
1 3605 12014401 -197.042 -19.9552 178.529 0.357012
1 3636 12120065 -55.331 -16.3142 1.00112 -13.9224
1 4055 13516677 388.314 50.801 -277.716 -66.5167
1 4052 13505357 413.254 138.399 -200.639 -71.9402
1 5881 19602607 94.0427 -23.5188 60.7289 23.688
1 7820 26067199 388.26 76.4679 -290.384 -200.365
1 11749 39163015 -444.2 -77.7229 408.5 74.0506
1 21830 72765138 291.707 287.062 -352.21 -224.895
1 2365 7884209 -164.035 -2.92649 184.301 0.0998826
1 4067 13556834 -149.15 -30.2088 263.899 -12.9228
1 10078 33592624 321.398 78.6664 -342.768 -74.7109
1 12555 41849577 368.788 123.764 -317.576 -70.8761
1 13576 45252481 465.649 69.7295 -385.177 -108.958
1 18105 60349290 355.553 44.8787 -158.054 -120.728
1 17340 57799806 -453.481 -79.813 366.335 51.0954
1 22472 74906190 -259.17 -46.6759 72.5598 57.8136
1 209 696917 338.778 131.104 -237.844 -156.566
1 209 698208 424.359 238.456 -370.258 -33.7767
1 6245 20816357 314.401 222.913 -432.455 -75.3477
1 5621 18734086 303.4 92.9686 -308.586 -95.4158
1 10062 33538899 271.108 14.5861 -205.007 -52.5358
1 6879 22928769 467.608 69.3768 -326.646 -93.8075
