run lumi event CSV_j0_sj0 CSV_j0_sj1 CSV_j1_sj0 CSV_j1_sj1
1 7094 20209674 -407.515 -22.1083 86.1545 99.5425
1 7366 20984131 347.868 83.1059 -131.92 -75.9767
1 7300 20796500 -111.459 -11.8597 -340.581 -72.5955
1 7308 20817267 -170.606 -30.682 72.304 172.665
1 8852 25217297 -964.916 -174.831 869.057 122.741
1 7848 22355733 -934.221 -417.037 1258.28 198.291
1 8394 23912908 -55.2902 -39.1813 51.2121 -45.1406
1 8287 23607000 -157.606 1.76801 -43.0817 17.0269
1 6259 17831437 -765.11 -544.002 865.429 329.29
1 2594 7389257 -861.897 -319.232 433.858 266.108
1 3980 11337973 -715.788 -217.971 413.584 148.857
1 3980 11338776 219.969 104.351 -240.578 -71.5763
1 9952 28351793 -776.751 -156.172 643.601 248.738
1 6494 18500214 297.35 123.956 -62.3409 -75.7931
1 8511 24246918 491.782 429.156 -545.727 -352.633
1 9560 27234394 -629.754 -318.836 526.237 163.622
1 5330 15184537 -238.127 -24.1981 450.988 30.2754
1 6180 17605743 748.84 137.178 -490.782 -269.944
1 6579 18742429 272.473 77.6157 -251.807 -73.6783
1 6455 18388304 303.969 83.4791 -211.593 -45.0605
1 7922 22568597 -492.982 -462.161 368.232 31.6064
1 8038 22899610 526.779 80.6877 -91.7284 -12.9638
1 5498 15661704 507.734 100.657 -538.937 -45.6942
1 5498 15662204 -371.746 -76.4528 -2.69566 -92.5852
1 7472 21286415 -873.437 -104.159 517.068 138.593
1 6464 18413713 -423.553 -77.2339 336.413 135.123
1 6341 18062486 -298.261 -82.2083 223.911 175.236
1 6342 18067312 518.507 474.504 -809.396 -177.169
1 6388 18197150 94.6781 -19.6803 -77.3404 -11.4826
1 6781 19316993 345.746 207.678 -392.303 -132.637
1 7554 21519036 -607.888 -198.813 456.06 280.136
1 7675 21864690 672.927 77.9539 -500.024 -213.364
1 7708 21957865 -807.441 -288.29 869.074 105.297
1 9649 27487552 -721.379 -178.208 475.518 346.662
1 6793 19352821 -380.484 -93.7142 -28.7068 -31.8691
1 7024 20010924 -697.952 -184.023 294.37 329.459
1 6932 19746396 -423.173 -180.647 450.268 72.7352
1 6922 19717965 941.495 182.297 -700.435 -321.501
1 7001 19944357 262.787 -2.22626 -19.595 -78.9367
1 7209 20537569 -548.937 -196.423 541.184 143.709
1 7212 20545241 -595.363 -364.262 547.673 225.116
1 7214 20551773 -624.703 -160.374 649.884 198.959
1 7214 20551931 -337.15 -170.583 41.7854 43.6061
1 7214 20552017 -825.688 -108.758 626.894 180.876
1 7229 20592968 -100.919 12.9988 337.832 54.0723
1 7307 20815721 113.587 44.3811 -40.6495 37.4544
1 8632 24590290 -903.723 -108.764 684.705 213.284
1 9655 27506288 -222.945 -84.9846 238.985 68.7494
1 743 2115961 -565.023 -536.847 463.143 349.71
1 1265 3603115 -464.945 -108.704 537.381 83.5291
1 1265 3603153 -464.823 -179.799 436.589 49.7335
1 1167 3322039 855.028 164.058 -243.133 -202.882
1 7380 21022600 654.696 364.138 -694.438 -340.313
1 7380 21024614 -435.506 -262.076 384.214 287.845
1 200 568755 476.153 360.699 -490.563 -67.1851
1 1200 3416311 578.313 121.548 -274.47 -41.8376
1 4221 12024446 -899.033 -110.141 390.817 268.644
1 1882 5361148 -106.597 -29.2958 -38.2267 69.6081
1 2610 7433696 -1030.69 -143.604 859.464 166.444
1 2222 6327789 -35.0165 23.2193 85.4492 -31.0071
