run lumi event CSV_j0_sj0 CSV_j0_sj1 CSV_j1_sj0 CSV_j1_sj1
1 24 4654 -426.856 -302.857 467.539 261.586
1 83 16500 313.715 113.214 5.00063 7.66484
1 11 2030 -69.6762 -53.5458 53.8084 -33.7662
1 120 23973 -528.964 -230.992 -74.4463 3.46561
1 60 11993 -355.044 -64.2168 174.261 188.636
1 244 48666 -493.029 -205.467 448.369 54.0973
1 192 38288 -355.65 -144.388 373.065 98.5624
1 186 37024 -400.706 -198.03 205.182 146.771
