-0.098733 0.000690379 0.146945 0.000488172
-0.107091 0.000418062 0.146404 0.000295615
-0.107967 0.000413704 0.146187 0.000292533
-0.108223 0.000569922 0.147376 0.000402996
-0.109257 0.00103403 0.148047 0.00073117
-0.112282 0.00246344 0.148073 0.00174191
-0.114605 0.00786815 0.151755 0.00556362
-0.140791 0.0241414 0.130006 0.0170706
-0.12033 0.0806265 0.114023 0.0570115
