129.201 0.147372 19.935 0.104208
125.648 0.141438 19.4208 0.100012
123.272 0.13884 19.1499 0.098175
121.757 0.136833 18.9334 0.0967555
120.489 0.13685 19.002 0.0967676
118.758 0.139106 18.8882 0.0983627
118.142 0.137659 19.0775 0.0973393
116.676 0.140653 19.5629 0.0994566
116.054 0.140416 19.3897 0.0992893
