114.634 0.0647358 17.7557 0.0457752
113.622 0.0624549 17.3091 0.0441623
112.927 0.0609816 16.9108 0.0431205
112.282 0.05905 16.4177 0.0417546
111.779 0.058289 16.1974 0.0412166
110.746 0.0576368 15.7797 0.0407554
110.276 0.0572139 15.8247 0.0404564
110.263 0.0607024 16.7391 0.0429231
110.407 0.0621132 17.073 0.0439207
110.407 0.0621132 17.073 0.0439207
110.407 0.0621132 17.073 0.0439207
110.263 0.0607024 16.7391 0.0429231
110.276 0.0572139 15.8247 0.0404564
110.746 0.0576368 15.7797 0.0407554
111.779 0.058289 16.1974 0.0412166
112.282 0.05905 16.4177 0.0417546
112.927 0.0609816 16.9108 0.0431205
113.622 0.0624549 17.3091 0.0441623
114.634 0.0647358 17.7557 0.0457752
114.659 0.064743 17.7388 0.0457802
113.641 0.0624535 17.298 0.0441613
112.949 0.0609839 16.8976 0.0431222
112.299 0.0590652 16.4096 0.0417654
111.789 0.0583114 16.1942 0.0412324
110.758 0.0576705 15.7763 0.0407792
110.285 0.0572236 15.8174 0.0404632
110.269 0.0607395 16.7388 0.0429493
110.415 0.0621337 17.0694 0.0439352
110.415 0.062134 17.0692 0.0439354
110.269 0.0607418 16.739 0.0429509
110.285 0.0572273 15.8178 0.0404658
110.758 0.0576771 15.7769 0.0407839
111.789 0.0583176 16.1937 0.0412368
112.297 0.0590686 16.4087 0.0417678
112.95 0.0609968 16.8984 0.0431313
113.641 0.0624534 17.2929 0.0441612
114.656 0.0647569 17.7362 0.04579
