-0.136887 0.000500019 0.137027 0.000353567
-0.14393 0.00048483 0.134274 0.000342826
-0.148802 0.000472597 0.130933 0.000334177
-0.152836 0.00045763 0.127077 0.000323593
-0.156193 0.000447918 0.124236 0.000316726
-0.162639 0.000439666 0.120099 0.000310891
-0.164341 0.000433474 0.11956 0.000306513
-0.160015 0.000457376 0.125616 0.000323414
-0.157182 0.000468843 0.128349 0.000331522
-0.157182 0.000468843 0.128349 0.000331522
-0.157182 0.000468843 0.128349 0.000331522
-0.160015 0.000457376 0.125616 0.000323414
-0.164341 0.000433474 0.11956 0.000306513
-0.162639 0.000439666 0.120099 0.000310891
-0.156193 0.000447918 0.124236 0.000316726
-0.152836 0.00045763 0.127077 0.000323593
-0.148802 0.000472597 0.130933 0.000334177
-0.14393 0.00048483 0.134274 0.000342826
-0.136887 0.000500019 0.137027 0.000353567
-0.136702 0.000500159 0.136923 0.000353666
-0.143794 0.000484895 0.134213 0.000342873
-0.148659 0.000472755 0.130875 0.000334288
-0.152723 0.000457845 0.127046 0.000323746
-0.156105 0.00044808 0.124209 0.00031684
-0.162542 0.000439913 0.12007 0.000311066
-0.164276 0.000433562 0.119511 0.000306575
-0.159963 0.000457636 0.125608 0.000323598
-0.157112 0.000468989 0.12832 0.000331625
-0.157117 0.000468989 0.128318 0.000331626
-0.159965 0.000457654 0.125609 0.00032361
-0.164273 0.00043359 0.119514 0.000306595
-0.162536 0.000439964 0.120074 0.000311102
-0.156105 0.00044813 0.124206 0.000316876
-0.152736 0.000457871 0.127039 0.000323764
-0.148652 0.000472855 0.130882 0.000334359
-0.143793 0.000484911 0.134178 0.000342884
-0.136762 0.000499988 0.136822 0.000353545
