122.291 0.0881017 17.1004 0.0622973
121.357 0.0861623 16.8178 0.0609259
120.62 0.084538 16.4992 0.0597774
119.908 0.0819914 16.0339 0.0579767
119.159 0.080578 15.7414 0.0569773
117.278 0.0799247 15.3641 0.0565153
116.379 0.0773881 14.9965 0.0547217
115.945 0.0813021 15.6614 0.0574893
115.985 0.0847289 16.2695 0.0599124
115.985 0.0847289 16.2695 0.0599124
115.985 0.0847289 16.2695 0.0599124
115.945 0.0813021 15.6614 0.0574893
116.379 0.0773881 14.9965 0.0547217
117.278 0.0799247 15.3641 0.0565153
119.159 0.080578 15.7414 0.0569773
119.908 0.0819914 16.0339 0.0579767
120.62 0.084538 16.4992 0.0597774
121.357 0.0861623 16.8178 0.0609259
122.291 0.0881017 17.1004 0.0622973
122.299 0.0881085 17.0935 0.0623021
121.362 0.0861477 16.8125 0.0609156
120.623 0.0845121 16.4909 0.0597591
119.912 0.081994 16.0314 0.0579785
119.16 0.0805786 15.7407 0.0569777
117.279 0.0799263 15.3631 0.0565164
116.384 0.0773604 14.9898 0.054702
115.95 0.0812899 15.6569 0.0574807
115.988 0.0847271 16.2667 0.0599111
