115.092 0.0677756 18.4331 0.0479246
115.132 0.0662448 18.2155 0.0468421
115.156 0.0651983 17.9691 0.0461021
115.054 0.0635177 17.5778 0.0449138
114.828 0.0628055 17.3734 0.0444102
113.981 0.0626037 17.0789 0.0442675
113.376 0.0614821 16.9411 0.0434744
112.824 0.0639249 17.5458 0.0452017
112.902 0.0655533 17.9155 0.0463532
112.902 0.0655533 17.9155 0.0463532
112.902 0.0655533 17.9155 0.0463532
112.824 0.0639249 17.5458 0.0452017
113.376 0.0614821 16.9411 0.0434744
113.981 0.0626037 17.0789 0.0442675
114.828 0.0628055 17.3734 0.0444102
115.054 0.0635177 17.5778 0.0449138
115.156 0.0651983 17.9691 0.0461021
115.132 0.0662448 18.2155 0.0468421
115.092 0.0677756 18.4331 0.0479246
115.099 0.0677762 18.4276 0.047925
115.135 0.0662449 18.2137 0.0468422
115.161 0.0651908 17.9638 0.0460969
115.057 0.0635242 17.5772 0.0449184
114.83 0.0628071 17.3729 0.0444113
113.984 0.0626024 17.0772 0.0442666
113.38 0.0614706 16.9367 0.0434662
112.827 0.0639231 17.5438 0.0452004
112.903 0.0655495 17.9127 0.0463505
112.903 0.0655499 17.9127 0.0463508
112.828 0.0639252 17.5439 0.0452019
113.38 0.0614728 16.9365 0.0434678
113.984 0.062607 17.0773 0.0442698
114.83 0.0628081 17.3711 0.044412
115.055 0.0635303 17.5773 0.0449227
115.161 0.065205 17.9651 0.0461069
115.136 0.0662464 18.2102 0.0468433
115.098 0.0677914 18.4256 0.0479358
