-0.115277 0.000642492 0.125572 0.00045431
-0.123063 0.000621581 0.122039 0.000439524
-0.127606 0.000599824 0.117477 0.00042414
-0.130412 0.000581909 0.114044 0.000411472
-0.132525 0.000566476 0.110825 0.000400559
-0.135644 0.000562144 0.108198 0.000397496
-0.134179 0.000553915 0.107465 0.000391677
-0.125082 0.000594857 0.114858 0.000420627
-0.121384 0.000617282 0.118836 0.000436484
-0.121384 0.000617282 0.118836 0.000436484
-0.121384 0.000617282 0.118836 0.000436484
-0.125082 0.000594857 0.114858 0.000420627
-0.134179 0.000553915 0.107465 0.000391677
-0.135644 0.000562144 0.108198 0.000397496
-0.132525 0.000566476 0.110825 0.000400559
-0.130412 0.000581909 0.114044 0.000411472
-0.127606 0.000599824 0.117477 0.00042414
-0.123063 0.000621581 0.122039 0.000439524
-0.115277 0.000642492 0.125572 0.00045431
-0.115194 0.000642951 0.125534 0.000454635
-0.12295 0.000621673 0.121991 0.000439589
-0.127486 0.000600124 0.117444 0.000424352
-0.130332 0.000582285 0.114033 0.000411737
-0.132464 0.000566587 0.110793 0.000400637
-0.135551 0.000562428 0.10816 0.000397696
-0.134138 0.000553918 0.1074 0.000391679
-0.12501 0.000595093 0.114822 0.000420794
-0.121325 0.000617549 0.118817 0.000436673
