-0.126325 0.000804885 0.152498 0.00056914
-0.123938 0.000778871 0.15009 0.000550745
-0.121954 0.000766711 0.148673 0.000542147
-0.121919 0.000747729 0.145964 0.000528724
-0.123922 0.000731367 0.142911 0.000517154
-0.130246 0.000718439 0.138971 0.000508013
-0.136437 0.000702931 0.137493 0.000497047
-0.14366 0.000714139 0.139531 0.000504972
-0.14421 0.000722474 0.14043 0.000510866
-0.14421 0.000722474 0.14043 0.000510866
-0.14421 0.000722474 0.14043 0.000510866
-0.14366 0.000714139 0.139531 0.000504972
-0.136437 0.000702931 0.137493 0.000497047
-0.130246 0.000718439 0.138971 0.000508013
-0.123922 0.000731367 0.142911 0.000517154
-0.121919 0.000747729 0.145964 0.000528724
-0.121954 0.000766711 0.148673 0.000542147
-0.123938 0.000778871 0.15009 0.000550745
-0.126325 0.000804885 0.152498 0.00056914
